company name,company description,website url,linkedin url,careers page url,job listings page url,job post1 url,job post1 title,job post2 url,job post2 title,job post3 url,job post3 title
InductEV,"Revolutionizing commercial fleets with AI-driven, wireless power for a sustainable, carbon-reduced future.",https://www.inductev.com,https://www.linkedin.com/company/inductev-inc,https://www.inductev.com/careers,https://nxp.wd3.myworkdayjobs.com/careers, https://nxp.wd3.myworkdayjobs.com/careers/job/Chandler-Office/Senior-EPI-Equipment-Engineer_R-10057104-1, Senior EPI Equipment Engineer-chandler(office), https://nxp.wd3.myworkdayjobs.com/careers/job/Munich/Intern--f-m-d-----System-Function-Modeling_R-10059073, Intern (f/m/d) - System Function Modeling-Munich, https://nxp.wd3.myworkdayjobs.com/careers/job/Munich/Intern--f-m-d----Architecture-and-Enablement-System-Modeling_R-10059072, Intern (f/m/d) - Architecture and Enablement System Modeling-Munich
RoadRunner Recycling,"Revolutionizing sustainable waste management for businesses with tech-driven, cost-saving solutions.",https://www.roadrunnerwm.com,https://www.linkedin.com/company/roadrunner-modern-waste-and-recycling,https://www.roadrunnerwm.com/careers,https://job-boards.greenhouse.io/roadrunner,,,,,,
Encamp,Empowering businesses with tech for seamless environmental compliance and global reforestation.,https://encamp.com,https://www.linkedin.com/company/encamp,https://encamp.com/join-us/,https://encamp.com/join-us/,,,,,,
Karen Clark & Company,Innovative catastrophe risk modeling tools for climate resilience and disaster preparedness.,https://www.karenclarkandco.com,https://www.linkedin.com/company/karen-clark-and-company,https://www.karenclarkandco.com/careers,https://www.indeed.com/q-company:%22karen-clark-&-company%22-jobs.html,,,,,,
Climate Arc,Mainstreaming climate science in finance to accelerate capital for net-zero solutions.,https://climatearc.org,https://www.linkedin.com/company/climate-arc,https://jobs.workable.com/company/ogGp66n7pnJ1LPwzX4HRGr/jobs-at-climate-arc,https://jobs.workable.com/company/ogGp66n7pnJ1LPwzX4HRGr/jobs-at-climate-arc,https://jobs.workable.com/view/5cXk5kT3vJVR8knwGHgTFo/remote-data-engineer-(open-to-the-uk-and-europe)-in-united-kingdom-at-climate-arc,Data Engineer (open to the UK and Europe),https://jobs.workable.com/view/ifmcbHQm4QTuDsMjpRNjNb/hybrid-events-and-marketing-associate-in-london-at-climate-arc,Events and Marketing Associate,,
Resource Innovations,"Empowering communities with accessible, sustainable energy and water solutions.",https://www.resource-innovations.com,https://www.linkedin.com/company/resourceinnovations,https://www.resource-innovations.com/careers,https://jobs.workable.com/company/mCftjozGevas6msJvmjEBM/jobs-at-resource-innovations,https://jobs.workable.com/view/38eAZAKABTRxtJrVNvTDG8/remote-customer-service-and-rebate-processing-specialist-in-needham-at-resource-innovations,Customer Service and Rebate Processing Specialist,https://jobs.workable.com/view/jxEgyiDw4B2Y4tHwLZP1CV/remote-solution-delivery-lead-in-chicago-at-resource-innovations,Solution Delivery Lead,https://jobs.workable.com/view/nMEb2ATN7u48GjJM9HEjTg/remote-lead-java-and-data-integration-engineer-in-san-francisco-at-resource-innovations,Lead Java and Data Integration Engineer
Pine Gate Renewables,Driving the future with extensive solar and energy storage projects across the U.S.,https://pinegaterenewables.com,https://www.linkedin.com/company/pine-gate-renewables,http://job-boards.greenhouse.io/pinegaterenewables,http://job-boards.greenhouse.io/pinegaterenewables/jobs/6590889003,,,,,,
Redwood Materials,"Closed-loop, domestic lithium-ion battery supply chain using recycled batteries to reduce environmental impact.",https://www.redwoodmaterials.com,https://www.linkedin.com/company/redwood-materials,https://boards.greenhouse.io/embed/job_board?for=redwoodmaterials,https://boards.greenhouse.io/embed/job_board?for=redwoodmaterials,,,,,,
The EVERY Company,"Revolutionizing food with eco-friendly, animal-free proteins using significantly less land, water, and emissions.",https://every.com,https://www.linkedin.com/company/theeverycompany,http://job-boards.greenhouse.io/theeverycompany,https://jobs.workable.com/,https://jobs.workable.com/view/6rfHsyyVLXG3uziHY282ft/business-development-executive-(field-sales)-%7C-bengaluru-in-bengaluru-at-apna,Business Development Executive (Field Sales) | Bengaluru,https://jobs.workable.com/view/6U18z753G8cR2nTrEKyZDP/remote-senior-outsystems-developer-in-india-at-blackstone-eit,Senior Outsystems Developer,https://jobs.workable.com/view/qvuoUU4Huzvrfnh9fi9pPV/business-development-executive-(field-sales)-%7C-chennai-in-chennai-at-apna,Business Development Executive (Field Sales) | Chennai
Arevon,Transforming North America's energy with innovative renewable solutions to reduce planetary impact.,https://arevonenergy.com,https://www.linkedin.com/company/arevon,https://arevonenergy.com/careers/,https://job-boards.greenhouse.io/arevonenergyimpltest/jobs/4674720007,,,,,,
Bird,"Eco-friendly, dockless electric scooters revolutionizing urban transportation.",https://www.bird.co,https://www.linkedin.com/company/birdhq,https://www.bird.co/careers/,https://bird.com/en-us/careers,,,,,,
Planet,"Empowering impactful stewardship through timely, global Earth-imaging satellite data.",https://www.planet.com,https://ie.linkedin.com/company/planet,https://www.planet.com/company/careers/,https://www.planet.com/company/careers/,,,,,,
Sparkfund,"Transforming buildings into valuable, grid-supportive assets for a sustainable energy future.",https://sparkfund.com,https://www.linkedin.com/company/sparkfunder,https://sparkfund.com/openroles,http://job-boards.greenhouse.io/sparkfund,,,,,,
Cypress Creek Renewables,"Developing 12GW of solar energy for a cleaner, safer, and better world.",https://ccrenew.com,https://www.linkedin.com/company/cypress-creek-renewables,https://ccrenew.com/careers/,https://job-boards.greenhouse.io/embed/job_board?for=cypresscreekrenewables,,,,,,
Thrive Market,"Promoting healthy, sustainable living while being zero waste and Climate Neutral Certified.",https://thrivemarket.com,https://www.linkedin.com/company/thrivemarket,https://thrivemarketjobs.com/,https://www.linkedin.com/jobs/thrive-market-jobs,https://www.linkedin.com/jobs/view/manager-partnerships-instagram-at-thrive-market-4265602609?position=1&pageNum=0&refId=6wfcZyrmIbAiOauqrdC4Qg%3D%3D&trackingId=NrzTCzmh%2BhJqmBGCt7LvWw%3D%3D,Manager-Partnerships-Instagram — ,https://www.linkedin.com/jobs/view/content-creator-performance-creative-at-thrive-market-4254822264?position=2&pageNum=0&refId=6wfcZyrmIbAiOauqrdC4Qg%3D%3D&trackingId=oC6D2ixPt%2B81JGE4rCm6GA%3D%3D,Content Creator-Performance Creative ,https://www.linkedin.com/jobs/view/crm-coordinator-at-thrive-market-4221968133?position=3&pageNum=0&refId=6wfcZyrmIbAiOauqrdC4Qg%3D%3D&trackingId=FO39DIdC%2FCFGRnPQF9mZAw%3D%3D,CRM Coordinator — 
Deep Sky,Reversing climate change with renewable-powered carbon removal and long-term storage.,https://www.deepsky.co,https://ca.linkedin.com/company/deep-sky-climate,https://www.deepskyclimate.com/career,https://jobs.lever.co/deepsky,https://jobs.lever.co/deepsky/0abf40b5-025f-4ba1-98a3-f5a2ff2f222b,Project Manager-Hybrid —Full-TimeRemote - Anywhere in The World / Toronto / Montréal / Alberta,https://jobs.lever.co/deepsky/7a1643b7-33fd-46e2-b8bc-f08205d3f462,Senior Project DirectorRemote —Full-TimeRemote - Anywhere in The World / Remote USA,https://jobs.lever.co/deepsky/163bcbc9-bfbe-4728-b240-08e3ee56568f,Electrical Engineer - R&D TeamOn-site —Full-TimeLos Angeles CA
Zen Ecosystems,Smart energy management solutions to cut bills and boost efficiency for homes and businesses.,https://zenecosystems.com,https://www.linkedin.com/company/zen-ecosystems,https://www.climatetechlist.com/company/zen-ecosystems?ref=ctl-jobs,https://zenecosystems.com/,,,,,,
Ecosia,Search the web and fund tree planting with a CO2-neutral search engine.,https://www.ecosia.org,https://www.linkedin.com/company/ecosia,https://explore.ecosia.org/jobs,https://www.linkedin.com/jobs/ecosia-jobs-worldwide,https://de.linkedin.com/jobs/view/software-engineer-backend-at-ecosia-4281677101?position=1&pageNum=0&refId=4CliqeI0nJusbp%2Fuv%2FM3Mw%3D%3D&trackingId=IHpIQkKuon7GZ5PdFF15gw%3D%3D,Software Engineer - Backend — ,https://de.linkedin.com/jobs/view/engineering-manager-at-ecosia-4267768415?position=2&pageNum=0&refId=4CliqeI0nJusbp%2Fuv%2FM3Mw%3D%3D&trackingId=HY61aKYouqVNX7J%2FWqEDEg%3D%3D,Engineering Manager — ,https://de.linkedin.com/jobs/view/seo-sea-spezialist-m-w-x-remote-hybrid-at-cismart-solutions-gmbh-4279815199?position=3&pageNum=0&refId=4CliqeI0nJusbp%2Fuv%2FM3Mw%3D%3D&trackingId=VgUk%2FvpQ4RF825ofKxMqBw%3D%3D,SEO / SEA Spezialist (m/w/x) - Remote / Hybrid 
Califia Farms,"Nourishing the world with plant-based beverages, powered by renewable energy and sustainable practices.",https://www.califiafarms.com,https://www.linkedin.com/company/califia-farms,https://careers-califiafarms.icims.com/,https://www.linkedin.com/jobs/califia-farms-jobs,https://www.linkedin.com/jobs/view/corporate-accounts-manager-foodservice-distribution-at-califia-farms-4261846692?position=1&pageNum=0&refId=0dJImn5X8%2FeQtCHy%2Fhozog%3D%3D&trackingId=6w2%2Fc2S%2FER3pz%2BUh%2BQcIhg%3D%3D,"Corporate Accounts Manager, Foodservice Distribution — ",https://www.linkedin.com/jobs/view/social-media-intern-at-califia-farms-4279765272?position=2&pageNum=0&refId=0dJImn5X8%2FeQtCHy%2Fhozog%3D%3D&trackingId=Bsgc1A02pdA4XIQVXnC%2Big%3D%3D,Social Media Intern,https://www.linkedin.com/jobs/view/influencer-and-pr-intern-at-califia-farms-4281130193?position=3&pageNum=0&refId=0dJImn5X8%2FeQtCHy%2Fhozog%3D%3D&trackingId=0ZgCYdJv%2FxWL%2Bv7Mg4pvdA%3D%3D,Influencer and PR Intern
Omnidian,Empowering sustainable energy with 24/7 solar system monitoring and advanced diagnostics.,https://www.omnidian.com,https://www.linkedin.com/company/omnidian-inc,https://www.omnidian.com/careers/job-postings/,https://jobs.lever.co/omnidian,https://jobs.lever.co/omnidian/4e07bb69-417b-4e0f-bb53-09568bc63430,Service EngineerRemote —Full-timeMelbourne,https://jobs.lever.co/omnidian/e42eb23b-bf6b-429b-a3c1-346e2bfcd689,Product ManagerRemote —Full-timeMelbourne,https://jobs.lever.co/omnidian/214dbd1d-d1b1-4bf2-999b-71c62488a8d6,Field Service Procurement ManagerRemote —Full-timeRemote
ClimateWorks Foundation,Amplifying philanthropic power to combat global climate change.,https://www.climateworks.org,https://www.linkedin.com/company/climateworks,https://www.climateworks.org/careers/,https://apply.workable.com/climateworks-foundation-1/,,,,,,
Applied Intuition,"Accelerating safe, intelligent machines for a sustainable future in transport and construction.",https://www.appliedintuition.com,https://www.linkedin.com/company/applied-intuition-inc,https://www.appliedintuition.com/careers,https://www.appliedintuition.com/careers,,,,,,
Aurora Solar,Empowering solar adoption with AI-driven platform for a sustainable future.,https://aurorasolar.com,https://www.linkedin.com/company/aurora-solar,https://aurorasolar.com/careers/,https://aurorasolar.com/careers/,,,,,,
Solvenergy.com,Pioneering cleaner power and brighter futures through extensive solar energy projects across North America.,https://www.solvenergy.com,https://www.linkedin.com/company/solv-energy,https://www.solvenergy.com/careers,https://solvenergy.wd1.myworkdayjobs.com/SOLV_External_Career,https://solvenergy.wd1.myworkdayjobs.com/SOLV_External_Career/job/Field/Solar-Field-Services-Technician--Temple--TX-_J11858, Solar Field Services Technician (Temple TX)-San Diego CA Renewable Group, https://solvenergy.wd1.myworkdayjobs.com/SOLV_External_Career/job/Remote/DOT-Compliance-Administrator_J11826, DOT compliance administrator- san diego ca renewable group, https://solvenergy.wd1.myworkdayjobs.com/SOLV_External_Career/job/San-Diego-CA-Renewable-Group/Senior-Engineering-Controls-Analyst_J11795-1, Solar engineering control analyst
Apollo,Innovative capital solutions for growth with a focus on sustainable and impactful investing.,https://www.apollo.com,https://www.linkedin.com/company/apollo-global-management-inc,https://www.apollo.com/careers,https://athene.wd5.myworkdayjobs.com/Apollo_Careers,https://athene.wd5.myworkdayjobs.com/Apollo_Careers/job/New-York-New-York/Associate--Salesforce-Developer---Product-Owner_R252901, Director- Settlement & Execution - ACS- New York, https://athene.wd5.myworkdayjobs.com/Apollo_Careers/job/El-Segundo-2121-Rosecrans-Avenue-Suite-5300/Director---Consultant-Relations_R252948, Director - Consultant Relations-El Segundo 2121 Rosecrans Avenue Suite 5300, https://athene.wd5.myworkdayjobs.com/Apollo_Careers/job/New-York-New-York/Associate--Alternative-Trading_R253187, Associate Alternative Trading-newyork
Workiva,Streamlining integrated ESG reporting for transparent climate impact and compliance.,https://www.workiva.com,https://www.linkedin.com/company/workiva,https://www.workiva.com/careers,https://workiva.wd1.myworkdayjobs.com/careers, https://workiva.wd1.myworkdayjobs.com/careers/job/USA---Remote/Director-of-Data-Science_R10274, Director of Data Science-USA-Remote, https://workiva.wd1.myworkdayjobs.com/careers/job/USA---Remote/Senior-Finance-Systems-Administrator-Analyst_R10378, Senior Finance Systems Administrator/Analyst-USA-Remote, https://workiva.wd1.myworkdayjobs.com/careers/job/London/Strategic-Account-Executive---Managed-Service-Providers_R10503, Strategic Account Executive - Managed Service Providers-London
Dynapower,"Power electronics leader driving a resilient, clean energy future through innovative power conversion and storage solutions.",https://dynapower.com,https://www.linkedin.com/company/dynapower-company-llc,https://sensata.wd1.myworkdayjobs.com/Sensata-Careers/page/fda7a61bd64210014f29b5c561950000,https://sensata.wd1.myworkdayjobs.com/Sensata-Careers/page/fda7a61bd64210014f29b5c561950000,https://sensata.wd1.myworkdayjobs.com/Sensata-Careers/job/Sofia-Bulgaria/Test-Coordinator--Maternity-Cover-_IRC95834, Test Coordinator (Maternity Cover)-Sofia-Bulgaria, https://sensata.wd1.myworkdayjobs.com/Sensata-Careers/job/Pune-India/Functional-Safety---Cyber-Security-Auditor_IRC93151/apply, Functional Safety / Cyber Security Auditor-Pune-India, https://sensata.wd1.myworkdayjobs.com/Sensata-Careers/job/Sensata-Wuhu-CN/Production-supervisor_IRC95831, production superviser-sensata wuhu CN
GFL Environmental,Driving sustainable waste management and soil remediation for a greener future.,https://gflenv.com,https://co.linkedin.com/company/gflenvironmental,https://gflenv.com/career/,https://www.indeed.com/q-gfl-environmental-jobs.html, https://wd3.myworkdaysite.com/en-US/recruiting/gflenv/Careers/job/Houston-Texas/CDL-Driver---Commercial-Frontload_R28105?locationCountry=bc33aa3152ec42d4995f4791a106ed09, CDL Driver - Commercial Frontload-Houston-Texas, https://wd3.myworkdaysite.com/en-US/recruiting/gflenv/Careers/job/Mayville-Wisconsin/Plant-Maintenance-Technician_R25374?locationCountry=bc33aa3152ec42d4995f4791a106ed09, Plant Maintenance Technician-Mayville-Wisconsin, https://wd3.myworkdaysite.com/en-US/recruiting/gflenv/Careers/job/Houston-Texas/CDL-Driver---Residential_R26613?locationCountry=bc33aa3152ec42d4995f4791a106ed09, CDL Driver - Residential-Houston-Texas
C&D Technologies,Empowering critical operations with eco-friendly power systems and sustainable energy solutions.,https://www.cdtechno.com,https://www.linkedin.com/company/c&d-technologies,https://www.cdtechno.com/about-us/careers,"https://www.ziprecruiter.com/co/C-D-Technologies/Jobs/-in-Attica,IN",,,,,,
The Environmental Defense Fund,"Driving impactful environmental solutions through science, partnerships, and market-based approaches globally.",https://www.edf.org,https://www.linkedin.com/company/environmental-defense,https://www.edf.org/jobs,https://www.linkedin.com/company/environmental-defense/jobs,https://be.linkedin.com/jobs/view/policy-analyst-eu-methane-at-environmental-defense-fund-4268414405?refId=N6Q1ulswfByYVxm7pmD0xQ%3D%3D&trackingId=yvOV4%2BMsD3MH8YkUW3Wykg%3D%3D,Policy Analyst-EU Methane — ,https://www.linkedin.com/jobs/view/human-resources-ethics-coordinator-at-environmental-defense-fund-4281373503?refId=N6Q1ulswfByYVxm7pmD0xQ%3D%3D&trackingId=2S3wlqJqFFVQ3L%2FLDveEeA%3D%3D,Human Resources & Ethics Coordinator — ,https://www.linkedin.com/jobs/view/human-resources-ethics-coordinator-at-environmental-defense-fund-4281373502?refId=N6Q1ulswfByYVxm7pmD0xQ%3D%3D&trackingId=HmRqPqIFN4oPRj5VwinaLg%3D%3D,Human Resources & Ethics Coordinator 
Qmerit,"Simplifying electrification adoption, driving green energy transition for homes and businesses.",https://qmerit.com,https://www.linkedin.com/company/qmerit,https://qmerit.com/career/,https://qmerit.com/blog/find-ev-installation-jobs-in-your-area/,,,,,,
Advantage Capital Management,"Catalytic investments in underserved areas to boost economies, communities, and renewable energy solutions.",https://www.advantagecap.com,https://www.linkedin.com/company/advantagecapital,http://www.advantagecap.com/careers/,https://www.linkedin.com/company/advantagecapital/jobs,https://www.linkedin.com/jobs/view/it-technician-level-1-at-advantage-capital-4257491128?refId=uZc4XAX6bw%2B8l7FYGifVyw%3D%3D&trackingId=UQY3SB32Z3Fk1%2FfLY%2Bli6g%3D%3D,IT Technician- Level 1 — ,https://www.linkedin.com/jobs/view/hr-director-at-advantage-capital-4266385012?refId=uZc4XAX6bw%2B8l7FYGifVyw%3D%3D&trackingId=ma%2BKGiFcLTE398dWn0yAFg%3D%3D,HR Director — ,https://www.linkedin.com/jobs/view/analyst-lihtc-at-advantage-capital-4220629972?refId=uZc4XAX6bw%2B8l7FYGifVyw%3D%3D&trackingId=Ik3itbvkxSiga7cjjGayig%3D%3D,Analyst- LIHTC — 
David Suzuki Foundation,"Protecting nature and fostering a sustainable Canada through research, education, and policy.",https://davidsuzuki.org,https://ca.linkedin.com/company/david-suzuki-foundation,https://davidsuzuki.org/careers/,https://careers.smartrecruiters.com/DavidSuzukiFoundation,,,,,,
Resource Environmental Solutions,Restoring ecosystems and sequestering carbon through nature-based infrastructure projects.,https://res.us,https://www.linkedin.com/company/res-us,https://res.us/careers/open-positions/,https://job-boards.greenhouse.io/res/jobs/4706965008,,,,,,
Exponent,"Engineering and scientific consulting for safer, healthier, and more sustainable solutions globally.",https://www.exponent.com,https://www.linkedin.com/company/exponent,https://www.exponent.com/careers,https://www.exponent.com/careers,,,,,,
Context Labs,Accelerating global energy transition with trusted climate data and high-quality carbon credits.,https://contextlabs.com,https://www.linkedin.com/company/context-labs-bv,https://contextlabs.com/company/careers/,https://contextlabs.bamboohr.com/jobs/,,,,,,
350.org,Global grassroots movement driving climate action in over 188 countries.,https://350.org,https://www.linkedin.com/company/350-org,https://350.org/jobs/,https://www.ziprecruiter.com/co/350-Org/Jobs/Online-Communications-Manager,,,,,,
Scope3,Eliminate climate risk with advanced emission reduction solutions.,https://scope3.com,https://www.linkedin.com/company/scope3data,https://scope3.com/careers,https://scope3.com/careers,,,,,,
Generate Capital,Delivering sustainable infrastructure to power and transform communities across North America.,https://generatecapital.com,https://www.linkedin.com/company/generatecapital,https://generatecapital.com/careers/,https://generatecapital.com/careers/,,,,,,
Hydrosat,"Space-based thermal imagery for managing water stress, boosting food security, and protecting the environment.",https://hydrosat.com,https://www.linkedin.com/company/hydrosat,https://careers.hydrosat.com/,https://apply.workable.com/hydrosat/?lng=en,,,,,,
Phaidra,"AI-driven control systems for industrial efficiency, reducing energy waste and environmental impact.",https://www.phaidra.ai,https://www.linkedin.com/company/phaidra-ai,https://www.phaidra.ai/careers,https://job-boards.greenhouse.io/phaidra/jobs/4565620005,,,,,,
Charge Point,Empowering widespread EV adoption with the world's largest open charging network.,https://www.chargepoint.com,https://www.linkedin.com/company/chargepoint,,https://www.thechargepoint.com/careers/,,,,,,
Unison Infrastructure,Funding and managing sustainable infrastructure with $1.3B+ deployed since 2003.,https://www.unisoninfra.com,https://www.linkedin.com/company/unisoninfra,https://www.unisoninfra.com/careers/,https://jobs.lever.co/unisoninfra,https://jobs.lever.co/unisoninfra/e046ba33-b848-4e6d-8ef4-72ba3fd96868,Data Research Consultant - GreeceHybrid —Athens,https://jobs.lever.co/unisoninfra/9fc5b58d-7f0e-4f83-91b5-cd8909e04412,Data Research Consultant (6-Month Contract Potential to Extend) - Austria/GermanyHybrid —HybridVienna,https://jobs.lever.co/unisoninfra/a3de3e93-09b9-4143-a274-89993a8c1176,Data Research Consultant (6-Month Contract Potential to Extend) - LisbonHybrid —HybridLisbon
Last Energy,"Scaling micro nuclear to decarbonize energy and provide clean, affordable power globally.",https://www.lastenergy.com,https://www.linkedin.com/company/lastenergy,https://www.lastenergy.com/careers/jobs,https://jobs.lever.co/last-energy,https://jobs.lever.co/last-energy/b0946955-6a38-4174-9f20-8b11112113b7,Business Development AssociateOn-site —Full-timeAustin TX,https://jobs.lever.co/last-energy/993e8f5e-5ff8-497c-a7c1-baed603ba4d4,Federal Affairs LeadOn-site —Full-time-Washington DC,https://jobs.lever.co/last-energy/286dcdd6-4200-44bb-ae2a-e36dd87e3800,FellowshipOn-site —Full-timeAustin TX
Velo3D,Revolutionizing metal 3D printing for cleaner energy and efficient transportation.,https://velo3d.com,https://www.linkedin.com/company/velo3d,https://velo3d.com/careers/,https://jobs.lever.co/velo3d,https://jobs.lever.co/velo3d/34cf69d8-8794-4145-a336-41ca25558126,Field Service Engineer - Greater Los AngelesOn-site —Full TimeGreater Los Angeles,https://jobs.lever.co/velo3d/77b41278-15b6-480b-bb9b-cc1e199c6bbb,Senior Electrical EngineerOn-site —Full TimeFremont CA,https://jobs.lever.co/velo3d/122e7abb-7610-4d44-bef7-115bf64ca4b4,Senior Mechanical EngineerOn-site —Full TimeFremont CA
Sublime Systems,"Revolutionizing cement with zero-carbon, low-energy production for significant global emissions reduction.",https://sublime-systems.com,https://www.linkedin.com/company/sublime-cement,https://jobs.lever.co/SublimeSystems,https://jobs.lever.co/SublimeSystems,https://jobs.lever.co/SublimeSystems/09c02bae-199d-47bb-af9c-983f1e40c092,Head of European Market DevelopmentRemote —Full TimeParis,https://jobs.lever.co/SublimeSystems/2e608cfc-faa8-455e-9c79-5c5f718cfff9,Head of Partnership DevelopmentRemote —Full TimeRemote,https://jobs.lever.co/SublimeSystems/3b87ad64-4884-4852-b18f-3a1bb458b6e5,Process Engineer llOn-site —Full TimeSomerville MA
Brookfield Global Asset Management Limited,Investing globally in renewable power and infrastructure to support climate resilience and sustainability.,https://www.brookfield.com,https://ca.linkedin.com/company/brookfield,https://www.brookfield.com/careers/opportunities,https://brookfield.wd5.myworkdayjobs.com/brookfield,https://brookfield.wd5.myworkdayjobs.com/brookfield/job/Tokyo-Japan/Vice-President--Client-Service--Japan_R2044960/apply, Vice President-japan-tokyo, https://brookfield.wd5.myworkdayjobs.com/brookfield/job/Toronto-Ontario/Analyst--Capital-Markets---Treasury_R2044300/apply, Capital market analyst-Ontario, https://brookfield.wd5.myworkdayjobs.com/brookfield/job/London-England/Deal-Execution-Manager_R2045145/apply, Deal executive manager-london-england
Muon Space,Revolutionizing climate action with cutting-edge Earth-sensing satellite technology.,https://www.muonspace.com,https://www.linkedin.com/company/muon-space,https://www.muonspace.com/careers,https://boards.greenhouse.io/muonspace,,,,,,
BorgWarner,"Driving carbon neutrality in automotive solutions for a cleaner, healthier, and safer future by 2035.",https://www.borgwarner.com,https://www.linkedin.com/company/borgwarner,https://www.borgwarner.com/careers,https://borgwarner.wd5.myworkdayjobs.com/BorgWarner_Careers,https://borgwarner.wd5.myworkdayjobs.com/BorgWarner_Careers/job/Saltillo---Mexico/Master-Scheduler_R2025-2846/apply, Master Scheduler-Saltillo - Mexico, https://borgwarner.wd5.myworkdayjobs.com/BorgWarner_Careers/job/Viana-do-Castelo-II---Portugal/Industrial-Engineer--M-F-D-_R2025-3073, Industrial Engineer (M/F/D)-Viana do Castelo II - Portugal, https://borgwarner.wd5.myworkdayjobs.com/BorgWarner_Careers/job/San-Luis-Potos---Mexico/Warranty-Quality-Engineer_R2025-3089, Warranty Quality Engineer-mexico
Fluence,Driving clean energy transition with scalable storage and AI-optimized management.,https://fluenceenergy.com,https://www.linkedin.com/company/fluenceenergy,https://fluenceenergy.com/energy-storage-careers/,https://jobs.lever.co/fluence,https://jobs.lever.co/fluence/58f2cd2c-fb95-4bf6-a211-bf8b4e647d80,Engineer RMDCOn-site —Bangalore India,https://jobs.lever.co/fluence/4b44f2d0-161b-4a48-8e26-d72639f26ba7,Network Monitoring Engineer AnalystHybrid —Full-timeBangalore India,https://jobs.lever.co/fluence/939aea96-ad59-4b27-b682-46c054c7f3a1,Commissioning EngineerRemote —Full-timeSan Francisco/Mountain View CA USA
Bidgely,Revolutionizing home energy savings with appliance-specific analytics to combat climate change.,https://www.bidgely.com,https://www.linkedin.com/company/bidgely,https://www.bidgely.com/careers/,https://www.bidgely.com/careers/,,,,,,
XENERGY,"Reinventing nuclear power for safe, affordable, and carbon-free energy.",https://x-energy.com,https://www.linkedin.com/company/x-energy,https://x-energy.com/careers,https://xenergy.wd5.myworkdayjobs.com/en-US/X-energyUS/job/Engineer-V--Mechanical_R100413,,,,,,
Key Capture Energy,"Advancing large-scale energy storage for a stable, renewable-powered grid.",https://keycaptureenergy.com,https://www.linkedin.com/company/key-capture-energy,https://keycaptureenergy.com/careers/,https://20230417161904_8clld49cklrdhnma.applytojob.com/apply/BOBxOpruL5/General-Resumes,,,,,,
Sky Climber Renewables,"Driving renewable energy with comprehensive wind, solar, and battery solutions for a sustainable future.",https://skyclimber-re.com,https://www.linkedin.com/company/sky-climber-wind-solutions,https://skyclimber-re.com/careers/,https://www.indeed.com/q-sky-climber-jobs.html, https://renewables-skyclimber.icims.com/jobs/2840/mce-lead-technician-ge-experience/job, MCE Lead Technician GE Experience Job LocationsUS-Travel, https://renewables-skyclimber.icims.com/jobs/2537/travel---wind-service-technician-level-2-canada/job, Travel - Wind Service Technician Level 2 Canada Job LocationsCA-Travel, https://renewables-skyclimber.icims.com/jobs/2538/travel---wind-service-technician-level-3-canada/job, Travel - Wind Service Technician Level 3 Canada Job LocationsCA-Trave
World Wildlife Fund,United for a sustainable future through global conservation and innovative solutions.,https://www.worldwildlife.org,https://www.linkedin.com/company/world-wildlife-fund,https://www.worldwildlife.org/about/careers,https://www.linkedin.com/company/world-wildlife-fund/jobs,https://www.linkedin.com/jobs/view/associate-specialist-face-to-face-fundraising-26011-at-world-wildlife-fund-4281887242?refId=u4JqMLNCkxoaBENwLhxK%2Fg%3D%3D&trackingId=SMVDkjjhXUffnsWKpd%2Fj%2Bw%3D%3D,"Associate Specialist, Face-to-Face Fundraising - 26011 — ",https://www.linkedin.com/jobs/view/manager-direct-response-marketing-26012-at-world-wildlife-fund-4281886333?refId=u4JqMLNCkxoaBENwLhxK%2Fg%3D%3D&trackingId=JlwLm%2FcIRI01Nbj%2FO4sH9w%3D%3D,Manager-Direct Response Marketing - 26012 — ,https://www.linkedin.com/jobs/view/director-nature-markets-and-nbs-development-26016-at-world-wildlife-fund-4281885351?refId=u4JqMLNCkxoaBENwLhxK%2Fg%3D%3D&trackingId=vO6nOYq9I8lRQVNC3qnaBQ%3D%3D,Director- Nature Markets and NbS Development - 26016 — 
Enpowered,"Accelerating energy-saving solutions, reducing emissions, and promoting renewable energy adoption.",https://www.pmddtc.state.gov,https://ca.linkedin.com/company/getenpowered,https://enpowered.com/company/careers/,https://enpowered.com/company/careers/,,,,,,
Power Factors,Accelerating the energy transition with software for optimizing renewable asset performance and collaboration.,https://www.powerfactors.com,https://www.linkedin.com/company/power-factors-inc,https://www.powerfactors.com/careers,https://jobs.workable.com/company/5VNM2RPLsJYTKZx8pvHLpf/jobs-at-power-factors,https://jobs.workable.com/view/dVdkgk4zt7Pi7RG4C2Xkfa/enterprise-account-executive%2C-renewable-energy-(remote-in-united-states)-in-united-states-at-power-factors,Enterprise Account Executive Renewable Energy (Remote in United States),https://jobs.workable.com/view/4ZZTMoTKch2KAAtF9cL4s6/hybrid-data-scientist---battery-energy-storage-systems-(bess)-(hybrid-in-canada)-in-montreal-at-power-factors,Data Scientist - Battery Energy Storage Systems (BESS) (Hybrid in Canada),https://jobs.workable.com/view/bYgArqfRa1btkLmFi1BK88/hybrid-data-scientist---battery-energy-storage-systems-(bess)-(hybrid-in-greece)-in-athens-at-power-factors,Data Scientist - Battery Energy Storage Systems (BESS) (Hybrid in Greece)
